127.0.0.1, 2025-01-06 09:22:42, GET, /, HTTP/1.1, 303, 0.032820
127.0.0.1, 2025-01-06 13:43:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.371428
127.0.0.1, 2025-01-06 13:44:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.182765
127.0.0.1, 2025-01-06 13:44:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.392982
127.0.0.1, 2025-01-06 13:45:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.098462
127.0.0.1, 2025-01-06 13:45:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.342737
127.0.0.1, 2025-01-06 13:46:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.149194
127.0.0.1, 2025-01-06 13:46:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.479032
127.0.0.1, 2025-01-06 13:47:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.143446
127.0.0.1, 2025-01-06 13:47:33, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.441911
127.0.0.1, 2025-01-06 13:48:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.171301
127.0.0.1, 2025-01-06 13:48:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.511085
127.0.0.1, 2025-01-06 13:49:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.143943
127.0.0.1, 2025-01-06 13:49:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.449158
127.0.0.1, 2025-01-06 13:50:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113801
127.0.0.1, 2025-01-06 13:50:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.336195
127.0.0.1, 2025-01-06 13:51:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.287773
127.0.0.1, 2025-01-06 13:51:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.692958
127.0.0.1, 2025-01-06 13:52:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.339429
127.0.0.1, 2025-01-06 13:52:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.841750
127.0.0.1, 2025-01-06 13:53:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.283404
127.0.0.1, 2025-01-06 13:53:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.610437
127.0.0.1, 2025-01-06 13:54:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.227681
127.0.0.1, 2025-01-06 13:54:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.647501
127.0.0.1, 2025-01-06 13:55:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.170920
127.0.0.1, 2025-01-06 13:55:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.514838
127.0.0.1, 2025-01-06 13:56:33, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.310257
127.0.0.1, 2025-01-06 13:56:33, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.721575
127.0.0.1, 2025-01-06 13:57:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.216437
127.0.0.1, 2025-01-06 13:57:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.629894
127.0.0.1, 2025-01-06 13:58:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.204116
127.0.0.1, 2025-01-06 13:58:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.607687
127.0.0.1, 2025-01-06 13:59:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.271974
127.0.0.1, 2025-01-06 13:59:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.645997
127.0.0.1, 2025-01-06 14:00:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.188805
127.0.0.1, 2025-01-06 14:00:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.508560
127.0.0.1, 2025-01-06 14:01:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.276302
127.0.0.1, 2025-01-06 14:01:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.810368
127.0.0.1, 2025-01-06 14:02:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.194784
127.0.0.1, 2025-01-06 14:02:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.598972
127.0.0.1, 2025-01-06 14:03:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.262437
127.0.0.1, 2025-01-06 14:03:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.789002
127.0.0.1, 2025-01-06 14:04:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.262057
127.0.0.1, 2025-01-06 14:04:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.671465
127.0.0.1, 2025-01-06 14:05:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.191013
127.0.0.1, 2025-01-06 14:05:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.573076
127.0.0.1, 2025-01-06 14:06:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.227283
127.0.0.1, 2025-01-06 14:06:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.485414
127.0.0.1, 2025-01-06 14:07:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.263627
127.0.0.1, 2025-01-06 14:07:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.754284
127.0.0.1, 2025-01-06 14:08:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.307240
127.0.0.1, 2025-01-06 14:08:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.673187
127.0.0.1, 2025-01-06 14:09:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.269641
127.0.0.1, 2025-01-06 14:09:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.656227
127.0.0.1, 2025-01-06 14:10:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.133958
127.0.0.1, 2025-01-06 14:10:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.453851
127.0.0.1, 2025-01-06 14:11:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.259700
127.0.0.1, 2025-01-06 14:11:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.793658
127.0.0.1, 2025-01-06 14:12:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.243269
127.0.0.1, 2025-01-06 14:12:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.678529
127.0.0.1, 2025-01-06 14:13:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.297073
127.0.0.1, 2025-01-06 14:13:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.771846
127.0.0.1, 2025-01-06 14:14:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.264644
127.0.0.1, 2025-01-06 14:14:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.700247
127.0.0.1, 2025-01-06 14:15:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.160065
127.0.0.1, 2025-01-06 14:15:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.536052
127.0.0.1, 2025-01-06 14:16:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.319059
127.0.0.1, 2025-01-06 14:16:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.749320
127.0.0.1, 2025-01-06 14:17:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.207162
127.0.0.1, 2025-01-06 14:17:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.655097
127.0.0.1, 2025-01-06 14:18:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.265266
127.0.0.1, 2025-01-06 14:18:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.719889
127.0.0.1, 2025-01-06 14:19:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.233973
127.0.0.1, 2025-01-06 14:19:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.546985
127.0.0.1, 2025-01-06 14:20:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.195525
127.0.0.1, 2025-01-06 14:20:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.555798
127.0.0.1, 2025-01-06 14:21:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.230316
127.0.0.1, 2025-01-06 14:21:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.671663
127.0.0.1, 2025-01-06 14:22:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.229761
127.0.0.1, 2025-01-06 14:22:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.533544
127.0.0.1, 2025-01-06 14:23:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.244986
127.0.0.1, 2025-01-06 14:23:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.693699
127.0.0.1, 2025-01-06 14:24:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.243600
127.0.0.1, 2025-01-06 14:24:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.596628
127.0.0.1, 2025-01-06 14:25:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.181573
127.0.0.1, 2025-01-06 14:25:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.608040
127.0.0.1, 2025-01-06 14:26:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.281474
127.0.0.1, 2025-01-06 14:26:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.793920
127.0.0.1, 2025-01-06 14:27:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.206826
127.0.0.1, 2025-01-06 14:27:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.749904
127.0.0.1, 2025-01-06 14:28:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.281631
127.0.0.1, 2025-01-06 14:28:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.603959
127.0.0.1, 2025-01-06 14:29:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.267738
127.0.0.1, 2025-01-06 14:29:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.584120
127.0.0.1, 2025-01-06 14:30:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.186156
127.0.0.1, 2025-01-06 14:30:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.597859
127.0.0.1, 2025-01-06 14:31:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.251271
127.0.0.1, 2025-01-06 14:31:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.686273
127.0.0.1, 2025-01-06 14:32:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.187521
127.0.0.1, 2025-01-06 14:32:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.606645
127.0.0.1, 2025-01-06 14:33:44, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.201017
127.0.0.1, 2025-01-06 14:33:44, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.573625
127.0.0.1, 2025-01-06 14:34:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.263096
127.0.0.1, 2025-01-06 14:34:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.605512
127.0.0.1, 2025-01-06 14:35:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.174489
127.0.0.1, 2025-01-06 14:35:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.602288
127.0.0.1, 2025-01-06 14:36:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.182775
127.0.0.1, 2025-01-06 14:36:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.681668
127.0.0.1, 2025-01-06 14:37:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.301516
127.0.0.1, 2025-01-06 14:37:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.730206
127.0.0.1, 2025-01-06 14:38:33, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.254643
127.0.0.1, 2025-01-06 14:38:33, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.589418
127.0.0.1, 2025-01-06 14:39:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.179529
127.0.0.1, 2025-01-06 14:39:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.711428
127.0.0.1, 2025-01-06 14:40:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.117944
127.0.0.1, 2025-01-06 14:40:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.467340
127.0.0.1, 2025-01-06 14:41:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.257643
127.0.0.1, 2025-01-06 14:41:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.667793
127.0.0.1, 2025-01-06 14:42:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.275334
127.0.0.1, 2025-01-06 14:42:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.743517
127.0.0.1, 2025-01-06 14:43:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.204130
127.0.0.1, 2025-01-06 14:43:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.556273
127.0.0.1, 2025-01-06 14:44:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.279726
127.0.0.1, 2025-01-06 14:44:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.562393
127.0.0.1, 2025-01-06 14:45:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.190962
127.0.0.1, 2025-01-06 14:45:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.605401
127.0.0.1, 2025-01-06 14:46:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.272326
127.0.0.1, 2025-01-06 14:46:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.587996
127.0.0.1, 2025-01-06 14:47:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.218477
127.0.0.1, 2025-01-06 14:47:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.644947
127.0.0.1, 2025-01-06 14:48:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.300903
127.0.0.1, 2025-01-06 14:48:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.621638
127.0.0.1, 2025-01-06 14:49:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.250149
127.0.0.1, 2025-01-06 14:49:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.702586
127.0.0.1, 2025-01-06 14:50:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.191260
127.0.0.1, 2025-01-06 14:50:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.505171
127.0.0.1, 2025-01-06 14:51:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.223368
127.0.0.1, 2025-01-06 14:51:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.596072
127.0.0.1, 2025-01-06 14:52:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.222758
127.0.0.1, 2025-01-06 14:52:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.633058
127.0.0.1, 2025-01-06 14:53:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.277524
127.0.0.1, 2025-01-06 14:53:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.732556
127.0.0.1, 2025-01-06 14:54:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.213900
127.0.0.1, 2025-01-06 14:54:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.524969
127.0.0.1, 2025-01-06 14:55:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.190700
127.0.0.1, 2025-01-06 14:55:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.611690
127.0.0.1, 2025-01-06 14:56:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.197606
127.0.0.1, 2025-01-06 14:56:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.690995
127.0.0.1, 2025-01-06 14:57:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.206455
127.0.0.1, 2025-01-06 14:57:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.531415
127.0.0.1, 2025-01-06 14:58:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.276102
127.0.0.1, 2025-01-06 14:58:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.705004
127.0.0.1, 2025-01-06 14:59:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.264635
127.0.0.1, 2025-01-06 14:59:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.613553
127.0.0.1, 2025-01-06 15:00:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.181449
127.0.0.1, 2025-01-06 15:00:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.557602
127.0.0.1, 2025-01-06 15:01:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.251125
127.0.0.1, 2025-01-06 15:01:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.946177
127.0.0.1, 2025-01-06 15:02:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.345516
127.0.0.1, 2025-01-06 15:02:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.666290
127.0.0.1, 2025-01-06 15:03:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.172247
127.0.0.1, 2025-01-06 15:03:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.488608
127.0.0.1, 2025-01-06 15:04:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.252746
127.0.0.1, 2025-01-06 15:04:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.644386
127.0.0.1, 2025-01-06 15:05:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.149915
127.0.0.1, 2025-01-06 15:05:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.437078
127.0.0.1, 2025-01-06 15:06:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.203124
127.0.0.1, 2025-01-06 15:06:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.503260
127.0.0.1, 2025-01-06 15:07:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.260624
127.0.0.1, 2025-01-06 15:07:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.693707
127.0.0.1, 2025-01-06 15:08:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.298939
127.0.0.1, 2025-01-06 15:08:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.644527
127.0.0.1, 2025-01-06 15:09:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.197702
127.0.0.1, 2025-01-06 15:09:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.653318
127.0.0.1, 2025-01-06 15:10:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.183908
127.0.0.1, 2025-01-06 15:10:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.565402
127.0.0.1, 2025-01-06 15:11:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.280960
127.0.0.1, 2025-01-06 15:11:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.734273
127.0.0.1, 2025-01-06 15:12:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.254018
127.0.0.1, 2025-01-06 15:12:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.775266
127.0.0.1, 2025-01-06 15:31:40, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.557558
127.0.0.1, 2025-01-06 15:31:40, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 1.049408
127.0.0.1, 2025-01-06 15:32:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.253654
127.0.0.1, 2025-01-06 15:32:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.558089
127.0.0.1, 2025-01-06 15:33:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.174264
127.0.0.1, 2025-01-06 15:33:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.577340
127.0.0.1, 2025-01-06 15:34:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.220090
127.0.0.1, 2025-01-06 15:34:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.611497
127.0.0.1, 2025-01-06 15:35:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.250896
127.0.0.1, 2025-01-06 15:35:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.683606
127.0.0.1, 2025-01-06 15:36:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.267369
127.0.0.1, 2025-01-06 15:36:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.695950
127.0.0.1, 2025-01-06 15:37:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.211514
127.0.0.1, 2025-01-06 15:37:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.511933
127.0.0.1, 2025-01-06 15:38:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.113629
127.0.0.1, 2025-01-06 15:38:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.472887
127.0.0.1, 2025-01-06 15:39:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.232119
127.0.0.1, 2025-01-06 15:39:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.592949
127.0.0.1, 2025-01-06 15:40:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.236994
127.0.0.1, 2025-01-06 15:40:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.637563
127.0.0.1, 2025-01-06 15:41:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.305377
127.0.0.1, 2025-01-06 15:41:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.671752
127.0.0.1, 2025-01-06 15:42:31, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.174138
127.0.0.1, 2025-01-06 15:42:32, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.625379
127.0.0.1, 2025-01-06 15:43:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.207972
127.0.0.1, 2025-01-06 15:43:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.655586
127.0.0.1, 2025-01-06 15:44:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.185469
127.0.0.1, 2025-01-06 15:44:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.592345
127.0.0.1, 2025-01-06 15:45:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.198525
127.0.0.1, 2025-01-06 15:45:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.575825
127.0.0.1, 2025-01-06 15:46:32, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.178021
127.0.0.1, 2025-01-06 15:46:33, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.537405
127.0.0.1, 2025-01-06 15:47:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.241776
127.0.0.1, 2025-01-06 15:47:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.577214
127.0.0.1, 2025-01-06 15:48:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.179415
127.0.0.1, 2025-01-06 15:48:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.596216
127.0.0.1, 2025-01-06 15:49:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.245277
127.0.0.1, 2025-01-06 15:49:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.548240
127.0.0.1, 2025-01-06 15:50:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.224019
127.0.0.1, 2025-01-06 15:50:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.627302
127.0.0.1, 2025-01-06 15:51:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.210526
127.0.0.1, 2025-01-06 15:51:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.601008
127.0.0.1, 2025-01-06 15:52:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.176688
127.0.0.1, 2025-01-06 15:52:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.483930
127.0.0.1, 2025-01-06 15:53:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.129122
127.0.0.1, 2025-01-06 15:53:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.483282
127.0.0.1, 2025-01-06 15:54:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.238889
127.0.0.1, 2025-01-06 15:54:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.692617
127.0.0.1, 2025-01-06 15:55:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.216569
127.0.0.1, 2025-01-06 15:55:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.583422
127.0.0.1, 2025-01-06 15:56:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.220129
127.0.0.1, 2025-01-06 15:56:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.604258
127.0.0.1, 2025-01-06 15:57:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.251100
127.0.0.1, 2025-01-06 15:57:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.733869
127.0.0.1, 2025-01-06 15:58:47, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.202266
127.0.0.1, 2025-01-06 15:58:48, GET, /gestao_suprimentos/appadmin/hooks, HTTP/1.1, 200, 0.709851
127.0.0.1, 2025-01-06 15:59:48, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.256432
